"","date_amazon","date","id","price_offline","price_online","price_amazon","sale_online","product_online","product_amazon","merchant","url","imputed","comments","pricetype","datediff","cat_id","category","retailer_id","retailer_s"
"313","30-Jan-16","24-Jan-16","4316002",499.99,499.99,499,0,"BoseŒ¬ - SoundTouchŒ¬ 30 Series III Wireless Music System - Black","Bose SoundTouch 30 Series III Wireless Music System- Black","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Bose-SoundTouch-Wireless-Music-System-/dp/B011IKGT46/ref=sr_1_1?ie=UTF8&qid=1454213623&sr=8-1&keywords=Bose%C2%AE+-+SoundTouch%C2%AE+30+Series+III+Wireless+Music+System+-+Black",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"314","26-Jun-16","21-Jun-16","4385104",29.99,29.99,21.99,0,"Wiremold - CordMate II Cord Cover Kit - White""","Wiremold CMK50 Cord Mate II Kit","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Wiremold-CMK50-Cord-Mate-Kit/dp/B0015EDVVU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466998833&sr=8-1&keywords=Wiremold+-+CordMate+II+Cord+Cover+Kit+-+White%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"315","4-Jun-16","29-May-16","4802003",29.99,29.99,21.28,0,"Sony - AM/FM Dual-Alarm Clock Radio - Black""","Sony ICFC1 Alarm Clock Radio, Black","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Sony-ICFC1-Alarm-Clock-Radio/dp/B00IEYHMIM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465097386&sr=8-1&keywords=Sony+-+AM%2FFM+Dual-Alarm+Clock+Radio+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"316","17-Jun-16","14-Jun-16","3669694",103.99,102.99,93.34,1,"Texas Instruments - TI-83 Plus Graphing Calculator""","Texas Instruments TI-83 Plus Graphing Calculator","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Texas-Instruments-TI-83-Graphing-Calculator/dp/B00001N2QU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466221308&sr=8-1&keywords=Texas+Instruments+-+TI-83+Plus+Graphing+Calculator%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"317","4-Jun-16","31-May-16","8851577",29.99,29.99,19.97,0,"Misfit - Flash Activity Tracker - Onyx""","Misfit Wearables Flash - Fitness and Sleep Monitor (Black)","Ships from and sold by Amazon.com.","http://www.amazon.com/Misfit-Wearables-Flash-Fitness-Monitor/dp/B00NIU9YG0/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465096963&sr=8-1&keywords=Misfit+-+Flash+Activity+Tracker+-+Onyx%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"318","11-Jun-16","6-Jun-16","4760603",69.99,69.99,55.99,0,"NETGEAR - Powerline 1000 Network Extender - White""","NETGEAR Powerline 1000 - Essentials Edition (PL1010-100PAS)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/NETGEAR-Powerline-1000-Essentials-PL1010-100PAS/dp/B01929ESG6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465702372&sr=8-1&keywords=NETGEAR+-+Powerline+1000+Network+Extender+-+White%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"319","10-Jun-16","7-Jun-16","4853800",399.99,399.99,397.99,0,"Samsung - UBD-K8500 4K Ultra HD Wi-Fi Built-In Blu-ray Player - Black""","Samsung UBD-K8500 3D Wi-Fi 4K Ultra HD Blu-ray Player (2016 Model)","Ships from and sold by Amazon.com.","https://www.amazon.com/Samsung-UBD-K8500-Wi-Fi-Blu-ray-Player/dp/B01A9V6OI6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465616515&sr=8-1&keywords=Samsung+-+UBD-K8500+4K+Ultra+HD+Wi-Fi+Built-In+Blu-ray+Player+-+Black%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"320","8-Jun-16","6-Jun-16","4760603",69.99,69.99,59.99,0,"NETGEAR - Powerline 1000 Network Extender - White""","NETGEAR Powerline 1000 - Essentials Edition (PL1010-100PAS)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/NETGEAR-Powerline-1000-Essentials-PL1010-100PAS/dp/B01929ESG6?ie=UTF8&keywords=NETGEAR%20-%20Powerline%201000%20Network%20Extender%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465443175&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"321","12-Jun-16","6-Jun-16","9241038",229.99,229.99,179.87,1,"NETGEAR - Nighthawk DST AC1900 Wireless-AC Gigabit Router with DST Adapter - Black""","NETGEAR Nighthawk AC1900 Dual Band Wi-Fi Gigabit Router (R7000)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/NETGEAR-Nighthawk-AC1900-Gigabit-Router/dp/B00F0DD0I6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465788753&sr=8-1&keywords=NETGEAR+-+Nighthawk+DST+AC1900+Wireless-AC+Gigabit+Router+with+DST+Adapter+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"322","28-Jun-16","22-Jun-16","9575199",99.99,89.99,89.99,1,"Canon - MAXIFY MB2320 Wireless All-In-One Printer - Black""","Canon MAXIFY MB2320 Wireless Office All-In-One Inkjet Printer with Mobile and Tablet Printing, Black","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Canon-MB2320-Wireless-Printer-Printing/dp/B00NNVDPUK/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170145&sr=8-1&keywords=Canon+-+MAXIFY+MB2320+Wireless+All-In-One+Printer+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"323","6-May-16","1-May-16","4250103",101.99,101.99,101.99,1,"LeapFrog - LeapPad Platinum - 7"" - 8GB - Green","LeapFrog LeapPad Platinum Kids Learning Tablet, Green","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/LeapFrog-LeapPad-Platinum-Learning-Tablet/dp/B00WJ1OQC6/ref=sr_1_1?ie=UTF8&qid=1462590938&sr=8-1&keywords=LeapFrog+-+LeapPad+Platinum+-+7%22+-+8GB+-+Green",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"324","10-Jun-16","7-Jun-16","4859642",24.99,24.99,33.95,0,"Belkin - MIXIT 4' Metallic Lightning to USB Cable - Rose Gold""","Belkin Metallic Car Charger with 4-Foot Lightning Cable (2.4 Amp) - Retail Packaging - Rose Gold","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Belkin-Metallic-Charger-4-Foot-Lightning/dp/B01A9M91P8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465614978&sr=8-1&keywords=Belkin+-+MIXIT+4%27+Metallic+Lightning+to+USB+Cable+-+Rose+Gold%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"325","3-Jun-16","1-Jun-16","127687",7.49,7.49,33.99,0,"Duracell - AA Batteries (8-Pack)""","Duracell MN1500 AA Batteries, 100 Count Pack (AAA 8 Count Included)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Duracell-MN1500-Batteries-Count-Included/dp/B011LL16WM/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465010224&sr=8-1&keywords=Duracell+-+AA+Batteries+%288-Pack%29%22",1,"","Regular Price",2,900,"Electronics",40,"USA_40"
"326","2-Jun-16","26-May-16","3558069",79.99,99.99,85.99,0,"SOL REPUBLIC - Shadow Wireless In-Ear Headphones - Black/Steel Gray""","SOL REPUBLIC Shadow Wireless In-Ear Headphones-Black/Silver","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/SOL-REPUBLIC-Shadow-Wireless-Headphones-Black/dp/B00XY6WCV2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464924471&sr=8-1&keywords=SOL+REPUBLIC+-+Shadow+Wireless+In-Ear+Headphones+-+Black%2FSteel+Gray%22",1,"","Regular Price",7,900,"Electronics",40,"USA_40"
"327","27-Jun-16","22-Jun-16","4901515",59.99,59.99,59.99,1,"Epson - Expression Home XP-430 Small-in-One Wireless All-In-One Printer""","Epson Expression Home XP-430 Wireless Color Photo Printer with Scanner and Copier","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Epson-Expression-Wireless-Printer-Scanner/dp/B01BIGO5IW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467083974&sr=8-1&keywords=Epson+-+Expression+Home+XP-430+Small-in-One+Wireless+All-In-One+Printer%22",NA,"","Regular Price",5,900,"Electronics",40,"USA_40"
"328","1-Jun-16","26-May-16","9511001",29.99,24.99,20.46,1,"Belkin - 3' USB 3.1 Type A-to-USB Type C Cable - Black""","Belkin USB-IF Certified 3-Foot 3.1 USB Type C (USB-C) to USB Type C Cable","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Belkin-USB-IF-Certified-3-Foot-USB-C/dp/B00WJSPCSG/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464839618&sr=8-1&keywords=Belkin+-+3%27+USB+3.1+Type+A-to-USB+Type+C+Cable+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"329","17-Jun-16","14-Jun-16","1328968",33.99,31.99,27.99,1,"Texas Instruments - BA II PLUS Financial Calculator""","Texas Instruments BA II Plus Financial Calculator","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Texas-Instruments-Plus-Financial-Calculator/dp/B00000JZKB/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466221284&sr=8-1&keywords=Texas+Instruments+-+BA+II+PLUS+Financial+Calculator%22",1,"","Regular Price",3,900,"Electronics",40,"USA_40"
"330","18-Jun-16","14-Jun-16","4101661",9.99,9.99,7.89,0,"Case Logic - 32 Capacity CD Wallet""","Case Logic CDW-32 32 Capacity Classic CD Wallet (Black)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Case-Logic-CDW-32-Capacity-Classic/dp/B00005ATMB/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466306191&sr=8-1&keywords=Case+Logic+-+32+Capacity+CD+Wallet%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"331","29-Jun-16","22-Jun-16","1774015",129.99,119.99,100.99,1,"Brother - DS-620 Mobile Color Page Scanner - White""","Brother DS-620 Mobile Color Page Scanner","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Brother-DS-620-Mobile-Color-Scanner/dp/B00EKWE55K/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467256455&sr=8-1&keywords=Brother+-+DS-620+Mobile+Color+Page+Scanner+-+White%22",NA,"","Regular Price",7,900,"Electronics",40,"USA_40"
"332","20-Jun-16","14-Jun-16","2469458",299.99,299.99,299,0,"Acrobat Standard DC - Windows""","Adobe Acrobat Standard DC Windows","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Adobe-Acrobat-Standard-DC-Windows/dp/B00V8XHZK6/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466478693&sr=8-1&keywords=Acrobat+Standard+DC+-+Windows%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"333","23-Jun-16","22-Jun-16","4291009",79.99,79.99,75,1,"Canon - PIXMA MG6821 Wireless All-In-One Printer - Black/Silver""","Canon MG6821 Wireless All-In-One Printer with Scanner and Copier: Mobile and Tablet Printing with Airprint(TM) and Google Cloud Print compatible","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Canon-MG6821-Wireless-Printer-Scanner/dp/B013C0ZBG2/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466738253&sr=8-1&keywords=Canon+-+PIXMA+MG6821+Wireless+All-In-One+Printer+-+Black%2FSilver%22",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"334","10-Jun-16","6-Jun-16","9404119",58.99,57.99,53.99,1,"Linksys - Wireless-AC USB 3.0 Adapter - Black""","Linksys Dual-Band AC1200 Wireless USB 3.0 Adapter (WUSB6300)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Linksys-Dual-Band-Wireless-Adapter-WUSB6300/dp/B00EDOG8NC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465615585&sr=8-1&keywords=Linksys+-+Wireless-AC+USB+3.0+Adapter+-+Black%22",NA,"","Regular Price",4,900,"Electronics",40,"USA_40"
"335","30-May-16","26-May-16","8400089",59.99,59.99,53.99,0,"Mario Kart 8 - Nintendo Wii U""","Mario Kart 8 - Nintendo Wii U","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Mario-Kart-8-Nintendo-Wii-U/dp/B00DC7G2W8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464664715&sr=8-1&keywords=Mario+Kart+8+-+Nintendo+Wii+U%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"336","20-Jun-16","15-Jun-16","4948300",119.99,119.99,58.85,0,"Plantronics - Voyager 5220 Bluetooth Headset""","Plantronics Voyager Legend Wireless Bluetooth Headset - Compatible with iPhone, Android, and Other Leading Smartphones - Black","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B0092KJ9BU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466479929&sr=8-1&keywords=Plantronics+-+Voyager+5220+Bluetooth+Headset%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"337","1-Jun-16","26-May-16","9635339",49.99,49.99,10.96,0,"Apple - Optical Mouse - White""","Macally 3 Button USB 1000DPI Optical Wired Mouse with 5 foot cord, compatible with Mac and PC (ICEMOUSE2)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Macally-1000DPI-Optical-compatible-ICEMOUSE2/dp/B00B55I9MA/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464839512&sr=8-1&keywords=Apple+-+Optical+Mouse+-+White%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"338","18-Jun-16","14-Jun-16","4402607",129.99,129.99,29.99,0,"Nero 2016 Platinum - Windows""","Nero 2016 Platinum","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Nero-NER912800F040-2016-Platinum/dp/B015NXUK30/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466306927&sr=8-1&keywords=Nero+2016+Platinum+-+Windows%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"339","9-Jun-16","6-Jun-16","9404119",58.99,57.99,53.99,1,"Linksys - Wireless-AC USB 3.0 Adapter - Black""","Linksys Dual-Band AC1200 Wireless USB 3.0 Adapter (WUSB6300)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Linksys-Dual-Band-Wireless-Adapter-WUSB6300/dp/B00EDOG8NC/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465529095&sr=8-1&keywords=Linksys+-+Wireless-AC+USB+3.0+Adapter+-+Black%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"340","19-Jun-16","15-Jun-16","4948300",119.99,119.99,58.85,0,"Plantronics - Voyager 5220 Bluetooth Headset""","Plantronics Voyager Legend Wireless Bluetooth Headset - Compatible with iPhone, Android, and Other Leading Smartphones - Black","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B0092KJ9BU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466393530&sr=8-1&keywords=Plantronics+-+Voyager+5220+Bluetooth+Headset%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"341","16-Jun-16","15-Jun-16","4948300",119.99,119.99,58.25,0,"Plantronics - Voyager 5220 Bluetooth Headset""","Plantronics Voyager Legend Wireless Bluetooth Headset - Compatible with iPhone, Android, and Other Leading Smartphones - Black","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Plantronics-Voyager-Wireless-Bluetooth-Headset/dp/B0092KJ9BU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466134517&sr=8-1&keywords=Plantronics+-+Voyager+5220+Bluetooth+Headset%22",1,"","Regular Price",1,900,"Electronics",40,"USA_40"
"342","7-Jun-16","6-Jun-16","9404119",58.99,57.99,53.99,1,"Linksys - Wireless-AC USB 3.0 Adapter - Black""","Linksys Dual-Band AC1200 Wireless USB 3.0 Adapter (WUSB6300)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Linksys-Dual-Band-Wireless-Adapter-WUSB6300/dp/B00EDOG8NC?ie=UTF8&keywords=Linksys%20-%20Wireless-AC%20USB%203.0%20Adapter%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465356333&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"343","24-Jun-16","21-Jun-16","4385104",29.99,29.99,22.99,0,"Wiremold - CordMate II Cord Cover Kit - White""","Wiremold CMK50 Cord Mate II Kit","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Wiremold-CMK50-Cord-Mate-Kit/dp/B0015EDVVU/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466826938&sr=8-1&keywords=Wiremold+-+CordMate+II+Cord+Cover+Kit+-+White%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
"344","31-May-16","26-May-16","6602021",19,19,19,0,"Apple - Power Adapter Extension Cable - White""","Apple Power Adapter Extension Cable","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Apple-Power-Adapter-Extension-Cable/dp/B00VU31O7Y/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464750776&sr=8-1&keywords=Apple+-+Power+Adapter+Extension+Cable+-+White%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"345","9-Jun-16","7-Jun-16","5012402",69.99,69.99,69.99,0,"Microsoft - Xbox One Special Edition Dusk Shadow Wireless Controller - Faded blue metallic""","Xbox One Special Edition Dusk Shadow Wireless Controller","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Xbox-Special-Dusk-Shadow-Wireless-Controller/dp/B01BYKK1PI/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465529283&sr=8-1&keywords=Microsoft+-+Xbox+One+Special+Edition+Dusk+Shadow+Wireless+Controller+-+Faded+blue+metallic%22",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"346","20-Jun-16","14-Jun-16","5023200",59.99,59.99,69.99,1,"Amazon - Fire 7"" Tablet 16GB - Black""","Fire Tablet, 7"" Display, Wi-Fi, 16 GB - Includes Special Offers, Black","Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.","https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-16/dp/B018Y22BI4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466478803&sr=8-1&keywords=Amazon+-+Fire+7%22+Tablet+16GB+-+Black%22",1,"","Regular Price",6,900,"Electronics",40,"USA_40"
"347","18-Jun-16","14-Jun-16","5023200",59.99,59.99,59.99,1,"Amazon - Fire 7"" Tablet 16GB - Black""","Fire Tablet, 7"" Display, Wi-Fi, 16 GB - Includes Special Offers, Black","Ships from and sold by Amazon Digital Services LLC. Gift-wrap available.","https://www.amazon.com/Fire-Tablet-Display-Wi-Fi-16/dp/B018Y22BI4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466306017&sr=8-1&keywords=Amazon+-+Fire+7%22+Tablet+16GB+-+Black%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"348","22-Jun-16","21-Jun-16","7421008",129.99,129.99,169.99,0,"Philips - 9"" Dual-Screen Portable DVD Player - Black""","Philips PD9016P/37 LCD 9 Inches Dual Portable DVD Player (Black) (Refurbished)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Philips-PD9016P-37-Portable-Refurbished/dp/B00FEPF3EE/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466653217&sr=8-1&keywords=Philips+-+9%22+Dual-Screen+Portable+DVD+Player+-+Black%22",NA,"","Regular Price",1,900,"Electronics",40,"USA_40"
"349","6-Jun-16","6-Jun-16","4760603",69.99,69.99,59.99,0,"NETGEAR - Powerline 1000 Network Extender - White""","NETGEAR Powerline 1000 - Essentials Edition (PL1010-100PAS)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/NETGEAR-Powerline-1000-Essentials-PL1010-100PAS/dp/B01929ESG6?ie=UTF8&keywords=NETGEAR%20-%20Powerline%201000%20Network%20Extender%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465270250&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",0,900,"Electronics",40,"USA_40"
"350","12-Jun-16","6-Jun-16","1764006",99.99,99.99,96.13,1,"Chamberlain - MyQ Garage Door Controller - Black""","Chamberlain MYQ-G0201 MyQ-Garage Controls Your Garage Door Opener with Your Smartphone","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Chamberlain-MYQ-G0201-MyQ-Garage-Controls-Smartphone/dp/B00EAD65UW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1465787887&sr=8-1&keywords=Chamberlain+-+MyQ+Garage+Door+Controller+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"351","8-Jun-16","6-Jun-16","3993445",99.99,98.99,92.58,1,"NETGEAR - AC1200 Dual-Band Gigabit Wi-Fi Range Extender - White""","NETGEAR AC1200 WiFi Range Extender (EX6150-100NAS)","Ships from and sold by Amazon.com in easy-to-open packaging. Gift-wrap available.","http://www.amazon.com/NETGEAR-AC1200-Range-Extender-EX6150-100NAS/dp/B00R92CLCW?ie=UTF8&keywords=NETGEAR%20-%20AC1200%20Dual-Band%20Gigabit%20Wi-Fi%20Range%20Extender%20-%20White%26%2334%3B&m=ATVPDKIKX0DER&qid=1465443086&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"352","30-May-16","26-May-16","7417006",59.99,59.99,49,0,"Splatoon - Nintendo Wii U""","Splatoon","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Splatoon-Wii-U/dp/B00KWFCV32/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464665155&sr=8-1&keywords=Splatoon+-+Nintendo+Wii+U%22",1,"","Regular Price",4,900,"Electronics",40,"USA_40"
"353","8-Jun-16","6-Jun-16","9404119",58.99,57.99,53.99,1,"Linksys - Wireless-AC USB 3.0 Adapter - Black""","Linksys Dual-Band AC1200 Wireless USB 3.0 Adapter (WUSB6300)","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Linksys-Dual-Band-Wireless-Adapter-WUSB6300/dp/B00EDOG8NC?ie=UTF8&keywords=Linksys%20-%20Wireless-AC%20USB%203.0%20Adapter%20-%20Black%26%2334%3B&m=ATVPDKIKX0DER&qid=1465442730&ref_=sr_1_1&sr=8-1",NA,"","Regular Price",2,900,"Electronics",40,"USA_40"
"354","16-Jun-16","14-Jun-16","5597768",99.99,99.99,27.2,0,"SanDisk - Cruzer Glide 128GB USB 2.0 Flash Drive - Black""","SanDisk Cruzer Glide CZ60 128GB USB 2.0 Flash Drive- SDCZ60-128G-B35","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/SanDisk-Cruzer-Glide-Drive--SDCZ60-128G-B35/dp/B007YX9OGW/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466134777&sr=8-1&keywords=SanDisk+-+Cruzer+Glide+128GB+USB+2.0+Flash+Drive+-+Black%22",1,"","Regular Price",2,900,"Electronics",40,"USA_40"
"355","25-May-16","20-May-16","5092004",59.99,49.99,49.99,1,"Corsair - M65 PRO RGB Optical Gaming Mouse""","Corsair Gaming M65 PRO RGB FPS Gaming Mouse, Backlit RGB LED, 12000 DPI, Optical","Ships from and sold by Amazon.com. Gift-wrap available.","http://www.amazon.com/Corsair-Gaming-Mouse-Backlit-Optical/dp/B01D63UU52/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1464212486&sr=8-1&keywords=Corsair+-+M65+PRO+RGB+Optical+Gaming+Mouse%22",1,"","Regular Price",5,900,"Electronics",40,"USA_40"
"356","28-Jun-16","22-Jun-16","4363402",99.99,99.99,99.99,0,"HP - OfficeJet 4650 Wireless All-In-One Printer - Black""","HP OfficeJet 4650 Wireless All-in-One Photo Printer with Mobile Printing, Instant Ink ready (F1J03A)","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/HP-OfficeJet-Wireless-Printing-F1J03A/dp/B013SKI4X8/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1467170681&sr=8-1&keywords=HP+-+OfficeJet+4650+Wireless+All-In-One+Printer+-+Black%22",NA,"","Regular Price",6,900,"Electronics",40,"USA_40"
"357","25-Jun-16","22-Jun-16","1774006",229.99,179.99,184.99,1,"Brother - ADS-1500W Compact Wireless Color Desktop Scanner with Duplex and Web Connectivity - White""","Brother ADS1500W Compact Color Desktop Scanner with Duplex and Web Connectivity","Ships from and sold by Amazon.com. Gift-wrap available.","https://www.amazon.com/Brother-ADS1500W-Compact-Desktop-Connectivity/dp/B00EKW6JZ4/ref=sr_1_1?m=ATVPDKIKX0DER&ie=UTF8&qid=1466910936&sr=8-1&keywords=Brother+-+ADS-1500W+Compact+Wireless+Color+Desktop+Scanner+with+Duplex+and+Web+Connectivity+-+White%22",NA,"","Regular Price",3,900,"Electronics",40,"USA_40"
